State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Footnote,Footnote Symbol,Predicted Value
DE,2019,August,12 month-ending,Percent with drugs specified,97.86223278,100,0.043257273,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,August,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.043257273,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,20
DE,2019,August,12 month-ending,Number of Deaths,9247,100,0.043257273,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81,100,0.043257273,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,82
DE,2019,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),60,100,0.043257273,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DE,2019,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",373,100,0.043257273,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,374
DE,2019,December,12 month-ending,Heroin (T40.1),109,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,110
DE,2019,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",368,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,372
DE,2019,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",73,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,74
DE,2019,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",382,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,386
DE,2019,December,12 month-ending,Cocaine (T40.5),160,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,162
DE,2019,December,12 month-ending,Number of Deaths,9262,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,December,12 month-ending,Percent with drugs specified,98.10874704,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,December,12 month-ending,Number of Drug Overdose Deaths,423,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,426
DE,2019,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",336,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,340
DE,2019,December,12 month-ending,Methadone (T40.3),26,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,27
DE,2019,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),50,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,51
DE,2019,December,12 month-ending,Psychostimulants with abuse potential (T43.6),22,100,0.097171237,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,23
DE,2019,February,12 month-ending,Cocaine (T40.5),146,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,146
DE,2019,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",360,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,360
DE,2019,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",303,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,303
DE,2019,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,82
DE,2019,February,12 month-ending,Psychostimulants with abuse potential (T43.6),17,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,18
DE,2019,February,12 month-ending,Methadone (T40.3),21,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2019,February,12 month-ending,Number of Drug Overdose Deaths,401,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,401
DE,2019,February,12 month-ending,Heroin (T40.1),140,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,140
DE,2019,February,12 month-ending,Percent with drugs specified,97.75561097,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,February,12 month-ending,Number of Deaths,9379,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),64,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,64
DE,2019,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",324,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,324
DE,2019,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",84,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,84
DE,2019,January,12 month-ending,Number of Deaths,9443,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,January,12 month-ending,Percent with drugs specified,97.76674938,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",364,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,364
DE,2019,January,12 month-ending,Cocaine (T40.5),150,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,150
DE,2019,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),64,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,64
DE,2019,January,12 month-ending,Psychostimulants with abuse potential (T43.6),13,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,14
DE,2019,January,12 month-ending,Number of Drug Overdose Deaths,403,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,403
DE,2019,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",305,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,305
DE,2019,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",328,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,328
DE,2019,January,12 month-ending,Methadone (T40.3),23,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,24
DE,2019,January,12 month-ending,Heroin (T40.1),147,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,147
DE,2019,July,12 month-ending,Heroin (T40.1),129,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,129
DE,2019,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",379,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,379
DE,2019,July,12 month-ending,Percent with drugs specified,97.42388759,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,July,12 month-ending,Cocaine (T40.5),154,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,155
DE,2019,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",81,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,82
DE,2019,July,12 month-ending,Methadone (T40.3),22,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,23
DE,2019,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",349,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,350
DE,2019,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",322,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,323
DE,2019,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),61,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,62
DE,2019,July,12 month-ending,Number of Drug Overdose Deaths,427,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,427
DE,2019,July,12 month-ending,Number of Deaths,9216,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,July,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.021701389,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,20
DE,2019,June,12 month-ending,Cocaine (T40.5),149,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,149
DE,2019,June,12 month-ending,Number of Drug Overdose Deaths,418,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,418
DE,2019,June,12 month-ending,Percent with drugs specified,97.36842105,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",80,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,80
DE,2019,June,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,21
DE,2019,June,12 month-ending,Heroin (T40.1),126,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,126
DE,2019,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",370,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,370
DE,2019,June,12 month-ending,Methadone (T40.3),21,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2019,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",338,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,338
DE,2019,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",311,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,311
DE,2019,June,12 month-ending,Number of Deaths,9220,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),61,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,61
DE,2019,March,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,21
DE,2019,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",350,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,350
DE,2019,March,12 month-ending,Number of Deaths,9353,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,March,12 month-ending,Methadone (T40.3),21,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2019,March,12 month-ending,Number of Drug Overdose Deaths,394,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,394
DE,2019,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",76,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,76
DE,2019,March,12 month-ending,Percent with drugs specified,97.20812183,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",294,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,294
DE,2019,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",315,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,315
DE,2019,March,12 month-ending,Heroin (T40.1),136,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,136
DE,2019,March,12 month-ending,Cocaine (T40.5),144,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,144
DE,2019,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),59,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,59
DE,2019,May,12 month-ending,Methadone (T40.3),21,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2019,May,12 month-ending,Number of Deaths,9252,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,May,12 month-ending,Cocaine (T40.5),145,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,145
DE,2019,May,12 month-ending,Number of Drug Overdose Deaths,404,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,404
DE,2019,May,12 month-ending,Percent with drugs specified,97.52475248,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),57,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,57
DE,2019,May,12 month-ending,Psychostimulants with abuse potential (T43.6),20,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,21
DE,2019,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",75,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,75
DE,2019,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",357,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,357
DE,2019,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",326,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,326
DE,2019,May,12 month-ending,Heroin (T40.1),125,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,125
DE,2019,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",304,100,0,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,304
DE,2019,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),49,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,50
DE,2019,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",359,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,362
DE,2019,November,12 month-ending,Number of Drug Overdose Deaths,399,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,402
DE,2019,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",343,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,346
DE,2019,November,12 month-ending,Heroin (T40.1),102,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,103
DE,2019,November,12 month-ending,Methadone (T40.3),25,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,26
DE,2019,November,12 month-ending,Percent with drugs specified,97.99498747,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,November,12 month-ending,Cocaine (T40.5),149,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,151
DE,2019,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",71,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,72
DE,2019,November,12 month-ending,Psychostimulants with abuse potential (T43.6),21,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,22
DE,2019,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",312,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,315
DE,2019,November,12 month-ending,Number of Deaths,9229,100,0.086683281,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,October,12 month-ending,Percent with drugs specified,97.78869779,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",311,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,314
DE,2019,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",74,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,75
DE,2019,October,12 month-ending,Number of Drug Overdose Deaths,407,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,409
DE,2019,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",343,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,345
DE,2019,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",362,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,364
DE,2019,October,12 month-ending,Cocaine (T40.5),146,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,148
DE,2019,October,12 month-ending,Heroin (T40.1),107,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,108
DE,2019,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),50,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,51
DE,2019,October,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,20
DE,2019,October,12 month-ending,Methadone (T40.3),27,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,28
DE,2019,October,12 month-ending,Number of Deaths,9286,100,0.064613397,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",346,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,348
DE,2019,September,12 month-ending,Percent with drugs specified,98.07692308,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,September,12 month-ending,Heroin (T40.1),115,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,116
DE,2019,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",370,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,372
DE,2019,September,12 month-ending,Psychostimulants with abuse potential (T43.6),19,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,20
DE,2019,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",317,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,319
DE,2019,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),52,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,53
DE,2019,September,12 month-ending,Number of Deaths,9312,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2019,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",76,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,77
DE,2019,September,12 month-ending,Number of Drug Overdose Deaths,416,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,417
DE,2019,September,12 month-ending,Cocaine (T40.5),146,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,147
DE,2019,September,12 month-ending,Methadone (T40.3),27,100,0.053694158,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,28
DE,2020,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",429,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,433
DE,2020,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",377,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,381
DE,2020,April,12 month-ending,Psychostimulants with abuse potential (T43.6),29,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,30
DE,2020,April,12 month-ending,Number of Deaths,9686,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,April,12 month-ending,Cocaine (T40.5),166,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,168
DE,2020,April,12 month-ending,Methadone (T40.3),35,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,36
DE,2020,April,12 month-ending,Number of Drug Overdose Deaths,463,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,467
DE,2020,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",83,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,84
DE,2020,April,12 month-ending,Percent with drugs specified,99.13606911,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",417,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,421
DE,2020,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),52,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,53
DE,2020,April,12 month-ending,Heroin (T40.1),111,100,0.092917613,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,112
DE,2020,August,12 month-ending,Heroin (T40.1),111,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,112
DE,2020,August,12 month-ending,Number of Drug Overdose Deaths,473,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,474
DE,2020,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",442,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,444
DE,2020,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",79,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,80
DE,2020,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),47,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,48
DE,2020,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",402,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,404
DE,2020,August,12 month-ending,Cocaine (T40.5),175,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,176
DE,2020,August,12 month-ending,Number of Deaths,10273,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",434,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,436
DE,2020,August,12 month-ending,Methadone (T40.3),36,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,37
DE,2020,August,12 month-ending,Percent with drugs specified,99.78858351,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,August,12 month-ending,Psychostimulants with abuse potential (T43.6),44,100,0.048671274,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,45
DE,2020,December,12 month-ending,Number of Drug Overdose Deaths,449,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,449
DE,2020,December,12 month-ending,Cocaine (T40.5),147,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,148
DE,2020,December,12 month-ending,Heroin (T40.1),92,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,92
DE,2020,December,12 month-ending,Psychostimulants with abuse potential (T43.6),50,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,51
DE,2020,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",411,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,411
DE,2020,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",367,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,367
DE,2020,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",404,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,404
DE,2020,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),50,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,51
DE,2020,December,12 month-ending,Methadone (T40.3),37,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,38
DE,2020,December,12 month-ending,Number of Deaths,10990,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,December,12 month-ending,Percent with drugs specified,99.77728285,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",82,100,0.009099181,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,83
DE,2020,February,12 month-ending,Cocaine (T40.5),159,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,161
DE,2020,February,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,26
DE,2020,February,12 month-ending,Number of Deaths,9301,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),53,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,54
DE,2020,February,12 month-ending,Number of Drug Overdose Deaths,447,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,451
DE,2020,February,12 month-ending,Heroin (T40.1),112,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,113
DE,2020,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",407,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,411
DE,2020,February,12 month-ending,Methadone (T40.3),30,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,31
DE,2020,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",78,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,79
DE,2020,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",360,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,364
DE,2020,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",397,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,401
DE,2020,February,12 month-ending,Percent with drugs specified,98.43400447,100,0.096763789,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",388,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,392
DE,2020,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",376,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,380
DE,2020,January,12 month-ending,Cocaine (T40.5),155,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,157
DE,2020,January,12 month-ending,Number of Deaths,9265,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,January,12 month-ending,Percent with drugs specified,98.36448598,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,
DE,2020,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),50,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,51
DE,2020,January,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,26
DE,2020,January,12 month-ending,Heroin (T40.1),105,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,106
DE,2020,January,12 month-ending,Number of Drug Overdose Deaths,428,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,432
DE,2020,January,12 month-ending,Methadone (T40.3),27,100,0.097139773,Delaware,Numbers may differ from published reports using final data. See Technical Notes.,**,28
